date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-10-18,7.22,7.25,7.2,7.19,33751.5,-0.01,-0.14,7.24,7.278,7.357,46749.49,43832.82,56421.43,0.48
2017-10-17,7.21,7.25,7.21,7.18,25174.62,0.01,0.14,7.264,7.291,7.367,50152.41,43150.27,58063.26,0.36
2017-10-16,7.36,7.36,7.2,7.18,73594.02,-0.13,-1.77,7.288,7.298,7.379,51461.64,43302.95,64791.82,1.04
2017-10-13,7.29,7.36,7.33,7.25,56992.21,0.07,0.96,7.316,7.302,7.388,44354.03,39935.08,65770.93,0.81
2017-10-12,7.32,7.35,7.26,7.24,44235.1,-0.06,-0.82,7.312,7.307,7.383,40464.23,39938.71,64992.41,0.63
2017-10-11,7.36,7.41,7.32,7.3,50766.08,-0.01,-0.14,7.316,7.328,7.38,40916.15,42725.6,65022.03,0.72
2017-10-10,7.34,7.35,7.33,7.27,31720.78,-0.01,-0.14,7.318,7.358,7.375,36148.14,47806.57,64963.93,0.45
2017-10-09,7.45,7.45,7.34,7.32,38056.0,0.03,0.41,7.308,7.371,7.37,35144.27,51846.0,65152.49,0.54
2017-09-29,7.26,7.32,7.31,7.24,37543.17,0.03,0.41,7.288,7.398,7.365,35516.12,59600.42,66146.87,0.53
2017-09-28,7.36,7.36,7.28,7.2,46494.7,-0.05,-0.68,7.302,7.408,7.364,39413.19,61982.56,68923.49,0.66
2017-09-27,7.3,7.34,7.33,7.27,26926.04,0.05,0.69,7.34,7.435,7.363,44535.05,69010.05,69102.07,0.38
2017-09-26,7.26,7.3,7.28,7.21,26701.42,0.04,0.55,7.398,7.442,7.355,59465.0,72976.24,69180.3,0.38
2017-09-25,7.36,7.36,7.24,7.24,39915.27,-0.14,-1.9,7.434,7.459,7.349,68547.73,86280.7,69377.67,0.57
2017-09-22,7.44,7.44,7.38,7.31,57028.5,-0.09,-1.21,7.508,7.473,7.347,83684.72,91606.79,69640.1,0.81
2017-09-21,7.65,7.67,7.47,7.46,72104.0,-0.15,-1.97,7.514,7.458,7.336,84551.94,90046.12,68256.92,1.02
2017-09-20,7.45,7.63,7.62,7.43,101575.83,0.16,2.15,7.53,7.432,7.315,93485.05,87318.46,66394.57,1.44
2017-09-19,7.6,7.6,7.46,7.41,72115.05,-0.15,-1.97,7.486,7.392,7.29,86487.48,82121.29,62652.29,1.02
2017-09-18,7.4,7.61,7.61,7.36,115600.24,0.2,2.7,7.484,7.368,7.274,104013.66,78458.98,60495.22,1.64
2017-09-15,7.49,7.53,7.41,7.36,61364.59,-0.14,-1.85,7.438,7.332,7.253,99528.85,72693.32,56481.15,0.87
2017-09-14,7.4,7.55,7.55,7.36,116769.55,0.15,2.03,7.402,7.32,7.241,95540.29,75864.42,55562.1,1.66
2017-09-13,7.38,7.48,7.4,7.36,66587.98,-0.05,-0.67,7.334,7.291,7.228,81151.87,69194.09,52303.62,0.94
2017-09-12,7.39,7.58,7.45,7.32,159745.95,0.07,0.95,7.298,7.268,7.22,77755.09,65384.36,51185.75,2.27
2017-09-11,7.25,7.38,7.38,7.2,93176.18,0.15,2.08,7.252,7.238,7.207,52904.29,52474.65,45724.85,1.32
2017-09-08,7.25,7.28,7.23,7.18,41421.81,0.02,0.28,7.226,7.221,7.199,45857.79,47673.4,43969.08,0.59
2017-09-07,7.2,7.28,7.21,7.2,44827.42,-0.01,-0.14,7.238,7.213,7.196,56188.54,46467.72,46713.9,0.64
2017-09-06,7.19,7.26,7.22,7.15,49604.08,0.0,0.0,7.248,7.198,7.198,57236.31,45470.67,49549.42,0.7
2017-09-05,7.28,7.29,7.22,7.21,35491.95,-0.03,-0.41,7.238,7.187,7.21,53013.62,43183.29,52630.17,0.5
2017-09-04,7.25,7.35,7.25,7.23,57943.67,-0.04,-0.55,7.224,7.18,7.22,52045.0,42531.47,60246.37,0.82
2017-09-01,7.33,7.4,7.29,7.27,93075.58,0.03,0.41,7.216,7.174,7.231,49489.02,40268.99,66409.92,1.32
2017-08-31,7.18,7.31,7.26,7.12,50066.28,0.09,1.25,7.188,7.162,7.225,36746.9,35259.79,66438.87,0.71
2017-08-30,7.15,7.2,7.17,7.12,28490.64,0.02,0.28,7.148,7.164,7.224,33705.03,35413.14,67923.97,0.4
2017-08-29,7.22,7.23,7.15,7.14,30648.84,-0.06,-0.83,7.136,7.172,7.225,33352.96,36987.13,72607.65,0.43
2017-08-28,7.16,7.24,7.21,7.14,45163.76,0.06,0.84,7.136,7.176,7.224,33017.93,38975.05,75466.79,0.64
2017-08-25,7.06,7.18,7.15,7.05,29365.0,0.09,1.27,7.132,7.177,7.228,31048.95,40264.76,78439.1,0.42
2017-08-24,7.13,7.18,7.06,7.04,34856.93,-0.05,-0.7,7.136,7.178,7.231,33772.67,46960.08,79929.95,0.49
2017-08-23,7.19,7.19,7.11,7.1,26730.27,-0.04,-0.56,7.18,7.197,7.238,37121.25,53628.16,82780.82,0.38
2017-08-22,7.19,7.21,7.15,7.14,28973.7,-0.04,-0.56,7.208,7.233,7.237,40621.31,62077.05,83750.17,0.41
2017-08-21,7.16,7.22,7.19,7.16,35318.85,0.02,0.28,7.216,7.259,7.234,44932.17,77961.27,86157.36,0.5
2017-08-18,7.24,7.24,7.17,7.15,42983.62,-0.11,-1.51,7.222,7.288,7.224,49480.57,92550.87,86642.13,0.61
2017-08-17,7.32,7.34,7.28,7.21,51599.8,0.03,0.41,7.22,7.288,7.213,60147.48,97617.94,86508.08,0.73
2017-08-16,7.2,7.27,7.25,7.19,44230.57,0.06,0.83,7.214,7.284,7.196,70135.07,100434.8,87255.62,0.63
2017-08-15,7.24,7.27,7.19,7.17,50528.0,-0.03,-0.42,7.258,7.277,7.183,83532.8,108228.18,88861.47,0.72
2017-08-14,7.11,7.26,7.22,7.11,58060.85,0.06,0.84,7.302,7.272,7.162,110990.38,111958.53,88337.38,0.82
2017-08-11,7.19,7.25,7.16,7.13,96318.2,-0.09,-1.24,7.354,7.279,7.136,135621.16,116613.44,88764.65,1.37
2017-08-10,7.38,7.41,7.25,7.18,101537.72,-0.22,-2.94,7.356,7.283,7.124,135088.4,112899.82,88661.66,1.44
2017-08-09,7.55,7.61,7.47,7.37,111219.21,0.06,0.81,7.354,7.278,7.12,130734.52,111933.48,86039.56,1.58
2017-08-08,7.48,7.59,7.41,7.36,187815.91,-0.07,-0.94,7.296,7.24,7.1,132923.55,105423.29,82897.98,2.66
2017-08-07,7.16,7.48,7.48,7.08,181214.77,0.31,4.32,7.242,7.209,7.086,112926.68,94353.45,75796.34,2.57
2017-08-04,7.26,7.35,7.17,7.17,93654.41,-0.07,-0.97,7.204,7.16,7.07,97605.72,80733.4,70020.58,1.33
2017-08-03,7.15,7.25,7.24,7.1,79768.32,0.06,0.84,7.21,7.137,7.075,90711.23,75398.22,68351.87,1.13
2017-08-02,7.13,7.36,7.18,7.1,122164.36,0.04,0.56,7.202,7.108,7.074,93132.43,74076.44,66694.96,1.73
2017-08-01,7.26,7.28,7.14,7.1,87831.54,-0.15,-2.06,7.184,7.088,7.077,77923.02,69494.76,63549.51,1.25
2017-07-31,7.2,7.29,7.29,7.16,104609.95,0.09,1.25,7.176,7.052,7.078,75780.22,64716.23,61357.47,1.48
2017-07-28,7.2,7.24,7.2,7.13,59181.96,0.0,0.0,7.116,6.993,7.075,63861.08,60915.86,61008.15,0.84
2017-07-27,7.07,7.25,7.2,7.01,91874.32,0.11,1.55,7.064,6.965,7.068,60085.21,64423.5,60298.3,1.3
2017-07-26,7.09,7.16,7.09,7.03,46117.35,-0.01,-0.14,7.014,6.961,7.06,55020.45,60145.64,60109.12,0.65
2017-07-25,7.0,7.16,7.1,6.97,77117.54,0.11,1.57,6.992,6.96,7.05,61066.49,60372.67,59804.35,1.09
2017-07-24,6.94,7.02,6.99,6.94,45014.25,0.05,0.72,6.928,6.963,7.044,53652.23,57239.24,58013.65,0.64
2017-07-21,6.93,7.02,6.94,6.92,40302.6,-0.01,-0.14,6.87,6.979,7.04,57970.64,59307.76,57988.13,0.57
2017-07-20,6.96,7.04,6.95,6.88,66550.53,-0.03,-0.43,6.866,7.012,7.036,68761.78,61305.51,59070.37,0.94
2017-07-19,6.8,7.02,6.98,6.73,76347.55,0.2,2.95,6.908,7.039,7.033,65270.82,59313.48,59265.5,1.08
2017-07-18,6.69,6.8,6.78,6.67,40046.23,0.08,1.19,6.928,7.066,7.032,59678.85,57604.27,57979.9,0.57
2017-07-17,6.9,6.92,6.7,6.7,66606.29,-0.22,-3.18,6.998,7.104,7.044,60826.24,57998.71,60238.53,0.95
2017-07-14,7.09,7.13,6.92,6.88,94258.31,-0.24,-3.35,7.088,7.156,7.055,60644.88,61100.44,59768.0,1.34
2017-07-13,7.05,7.22,7.16,7.05,49095.73,0.08,1.13,7.158,7.17,7.053,53849.24,56173.11,57055.72,0.7
2017-07-12,7.1,7.16,7.08,6.92,48387.69,-0.05,-0.7,7.17,7.159,7.037,53356.13,60072.61,57673.62,0.69
2017-07-11,7.16,7.24,7.13,7.1,45783.18,-0.02,-0.28,7.204,7.139,7.024,55529.68,59236.03,56712.06,0.65
2017-07-10,7.22,7.33,7.15,7.15,65699.47,-0.12,-1.65,7.21,7.124,7.007,55171.17,58788.07,56487.13,0.93
2017-07-07,7.17,7.3,7.27,7.12,60280.15,0.05,0.69,7.224,7.101,6.986,61555.99,56668.5,55464.44,0.86
2017-07-06,7.25,7.26,7.22,7.13,46630.17,-0.03,-0.41,7.182,7.059,6.969,58496.98,56835.22,54138.46,0.66
2017-07-05,7.16,7.27,7.25,7.1,59255.43,0.09,1.26,7.148,7.027,6.954,66789.09,59217.53,53825.18,0.84
2017-07-04,7.19,7.2,7.16,7.14,43990.65,-0.06,-0.83,7.074,6.997,6.941,62942.38,58355.53,55265.83,0.62
2017-07-03,7.03,7.24,7.22,7.01,97623.57,0.16,2.27,7.038,6.983,6.93,62404.96,62478.35,54933.25,1.39
2017-06-30,7.02,7.08,7.06,6.98,44985.06,0.01,0.14,6.978,6.954,6.913,51781.01,58435.56,51691.69,0.64
2017-06-29,6.88,7.06,7.05,6.88,88090.74,0.17,2.47,6.936,6.935,6.902,55173.46,57938.34,52588.62,1.25
2017-06-28,6.98,6.98,6.88,6.87,40021.9,-0.1,-1.43,6.906,6.914,6.895,51645.96,55274.63,52698.46,0.57
2017-06-27,6.9,6.99,6.98,6.88,41303.52,0.06,0.87,6.92,6.908,6.896,53768.67,54188.08,53891.08,0.59
2017-06-26,6.8,6.93,6.92,6.8,44503.83,0.07,1.02,6.928,6.89,6.884,62551.74,54186.19,53138.81,0.63
2017-06-23,6.87,6.87,6.85,6.71,61947.32,-0.05,-0.72,6.93,6.87,6.875,65090.11,54260.37,53325.16,0.88
2017-06-22,6.96,7.06,6.9,6.9,70453.24,-0.05,-0.72,6.934,6.878,6.866,60703.21,51441.69,53008.45,1.0
2017-06-21,7.01,7.01,6.95,6.92,50635.44,-0.07,-1.0,6.922,6.881,6.86,58903.3,48432.84,51467.57,0.72
2017-06-20,6.93,7.07,7.02,6.92,85218.86,0.09,1.3,6.896,6.885,6.857,54607.49,52176.13,51394.41,1.21
2017-06-19,6.86,6.93,6.93,6.84,57195.69,0.06,0.87,6.852,6.876,6.855,45820.64,47388.15,49204.96,0.81
2017-06-16,6.85,6.92,6.87,6.82,40012.81,0.03,0.44,6.81,6.872,6.861,43430.64,44947.82,48443.31,0.57
2017-06-15,6.82,6.91,6.84,6.79,61453.71,0.02,0.29,6.822,6.868,6.878,42180.18,47238.91,48291.5,0.87
2017-06-14,6.8,6.84,6.82,6.76,29156.37,0.02,0.29,6.84,6.875,6.897,37962.37,50122.3,48141.73,0.41
2017-06-13,6.72,6.86,6.8,6.72,41284.61,0.08,1.19,6.874,6.883,6.911,49744.77,53594.08,48383.09,0.59
2017-06-12,6.9,6.94,6.72,6.71,45245.69,-0.21,-3.03,6.9,6.878,6.932,48955.65,52091.43,47517.21,0.64
2017-06-09,6.95,6.95,6.93,6.86,33760.53,0.0,0.0,6.934,6.879,6.96,46465.0,52389.94,46948.97,0.48
2017-06-08,6.97,7.01,6.93,6.91,40364.65,-0.06,-0.86,6.914,6.853,6.976,52297.64,54575.21,47391.69,0.57
2017-06-07,6.93,7.01,6.99,6.87,88068.36,0.06,0.87,6.91,6.839,6.999,62282.22,54502.31,46740.53,1.25
2017-06-06,6.85,7.02,6.93,6.81,37339.04,0.04,0.58,6.892,6.828,7.016,57443.38,50612.69,44114.07,0.53
2017-06-05,6.88,6.94,6.89,6.82,32792.44,0.06,0.88,6.856,6.833,7.041,55227.2,51021.78,43907.47,0.47
2017-06-02,6.81,6.91,6.83,6.6,62923.69,-0.08,-1.16,6.824,6.85,7.07,58314.87,51938.8,44095.96,0.89
2017-06-01,6.8,7.09,6.91,6.75,90287.59,0.01,0.14,6.792,6.888,7.107,56852.77,49344.1,43293.07,1.28
2017-05-31,6.8,7.3,6.9,6.8,63874.16,0.15,2.22,6.768,6.918,7.139,46722.39,46161.16,41265.32,0.91
2017-05-26,6.74,6.82,6.75,6.7,26258.14,0.02,0.3,6.764,6.939,7.17,43781.99,43172.1,40092.5,0.37
2017-05-25,6.65,6.76,6.73,6.58,48230.79,0.06,0.9,6.81,6.985,7.204,46816.35,42942.99,40807.08,0.68
2017-05-24,6.74,6.77,6.67,6.6,55613.19,-0.06,-0.89,6.876,7.04,7.232,45562.73,41508.0,40093.86,0.79
2017-05-23,6.89,6.99,6.79,6.76,39635.69,-0.09,-1.31,6.984,7.098,7.26,41835.42,40208.18,39205.68,0.56
2017-05-22,7.0,7.05,6.88,6.83,49172.12,-0.1,-1.43,7.068,7.159,7.284,45599.92,38978.75,39614.72,0.7
2017-05-19,7.06,7.12,6.98,6.97,41429.97,-0.08,-1.13,7.114,7.203,7.312,42562.21,37615.45,39458.43,0.59
2017-05-18,7.16,7.21,7.06,7.05,41962.69,-0.15,-2.08,7.16,7.248,7.335,39069.62,36793.17,41081.2,0.6
2017-05-17,7.18,7.28,7.21,7.15,36976.64,0.0,0.0,7.204,7.29,7.361,37453.27,36253.11,41878.04,0.53
2017-05-16,7.13,7.22,7.21,6.98,58458.16,0.1,1.41,7.212,7.325,7.379,38580.93,37242.03,43122.83,0.83
2017-05-15,7.24,7.26,7.11,7.09,33983.61,-0.1,-1.39,7.25,7.36,7.406,32357.58,36369.49,42268.58,0.48
2017-05-12,7.28,7.32,7.21,7.2,23966.99,-0.07,-0.96,7.292,7.4,7.437,32668.69,37012.89,42857.29,0.34
2017-05-11,7.22,7.31,7.28,7.1,33880.93,0.03,0.41,7.336,7.422,7.466,34516.72,38671.18,43989.07,0.48
2017-05-10,7.4,7.43,7.25,7.21,42614.95,-0.15,-2.03,7.376,7.424,7.496,35052.96,38679.71,44814.2,0.61
2017-05-09,7.31,7.47,7.4,7.23,27341.43,0.08,1.09,7.438,7.422,7.526,35903.14,38203.19,45273.96,0.39
2017-05-08,7.4,7.48,7.32,7.32,35539.17,-0.11,-1.48,7.47,7.408,7.549,40381.39,40250.69,46225.44,0.5
2017-05-05,7.38,7.54,7.43,7.38,33207.13,-0.05,-0.67,7.508,7.421,7.58,41357.09,41301.4,48113.72,0.47
2017-05-04,7.53,7.58,7.48,7.42,36562.12,-0.08,-1.06,7.508,7.422,7.601,42825.64,45369.22,49466.79,0.52
2017-05-03,7.54,7.65,7.56,7.54,46865.83,0.0,0.0,7.472,7.431,7.621,42306.47,47502.96,52223.16,0.67
2017-05-02,7.5,7.65,7.56,7.48,49732.71,0.05,0.67,7.406,7.433,7.623,40503.25,49003.63,51557.85,0.71
2017-04-28,7.44,7.58,7.51,7.43,40417.67,0.08,1.08,7.346,7.451,7.621,40120.0,48167.68,51943.18,0.57
2017-04-27,7.32,7.46,7.43,7.25,40549.86,0.13,1.78,7.334,7.473,7.629,41245.71,48701.68,52744.57,0.58
2017-04-26,7.24,7.32,7.3,7.23,33966.26,0.07,0.97,7.336,7.51,7.647,47912.81,49306.96,52414.89,0.48
2017-04-25,7.27,7.34,7.23,7.21,37849.76,-0.03,-0.41,7.39,7.567,7.672,52699.45,50948.68,53127.11,0.54
2017-04-24,7.45,7.45,7.26,7.2,47816.43,-0.19,-2.55,7.46,7.63,7.7,57504.0,52344.72,53384.42,0.68
2017-04-21,7.47,7.52,7.45,7.4,46046.23,0.01,0.13,7.556,7.689,7.727,56215.37,52200.19,53170.73,0.65
2017-04-20,7.57,7.57,7.44,7.39,73885.37,-0.13,-1.72,7.612,7.739,7.748,56157.65,54926.04,52826.46,1.05
2017-04-19,7.6,7.61,7.57,7.45,57899.46,-0.01,-0.13,7.684,7.779,7.774,50701.1,53564.35,51016.83,0.82
2017-04-18,7.72,7.74,7.58,7.54,61872.5,-0.16,-2.07,7.744,7.811,7.796,49197.91,56943.37,50890.9,0.88
2017-04-17,7.73,7.76,7.74,7.66,41373.28,0.01,0.13,7.8,7.813,7.815,47185.44,54112.08,50440.53,0.59
2017-04-14,7.8,7.84,7.73,7.72,45757.66,-0.07,-0.9,7.822,7.79,7.83,48185.01,55718.68,51589.38,0.65
2017-04-13,7.84,7.9,7.8,7.76,46602.61,-0.07,-0.89,7.866,7.785,7.837,53694.43,56787.46,50930.88,0.66
2017-04-12,7.84,7.92,7.87,7.78,50383.51,0.01,0.13,7.874,7.784,7.838,56427.61,55522.82,51021.34,0.72
2017-04-11,7.83,7.88,7.86,7.73,51810.13,0.01,0.13,7.878,7.776,7.84,64688.82,55305.53,50468.54,0.74
2017-04-10,7.95,7.99,7.85,7.84,46371.14,-0.1,-1.26,7.826,7.77,7.837,61038.72,54424.11,49325.52,0.66
2017-04-07,7.89,8.04,7.95,7.82,73304.74,0.11,1.4,7.758,7.765,7.836,63252.34,54141.26,49883.6,1.04
2017-04-06,7.91,7.92,7.84,7.81,60268.51,-0.05,-0.63,7.704,7.757,7.836,59880.5,50726.88,48268.09,0.86
2017-04-05,7.62,7.94,7.89,7.62,91689.6,0.29,3.82,7.694,7.768,7.845,54618.04,48469.31,47057.66,1.3
2017-03-31,7.55,7.64,7.6,7.52,33559.59,0.09,1.2,7.674,7.78,7.852,45922.24,44838.43,44799.24,0.48
2017-03-30,7.69,7.69,7.51,7.51,57439.28,-0.17,-2.21,7.714,7.816,7.872,47809.51,46768.99,44920.78,0.82
2017-03-29,7.8,7.81,7.68,7.63,56445.51,-0.11,-1.41,7.772,7.87,7.899,45030.18,47460.09,44400.04,0.8
2017-03-28,7.77,7.82,7.79,7.76,33956.21,0.0,0.0,7.81,7.889,7.917,41573.25,45074.29,44334.72,0.48
2017-03-27,7.8,7.83,7.79,7.77,48210.61,-0.01,-0.13,7.842,7.892,7.931,42320.59,46519.85,45359.48,0.68
2017-03-24,7.83,7.85,7.8,7.76,42995.93,0.0,0.0,7.886,7.903,7.939,43754.63,45631.55,45441.56,0.61
2017-03-23,7.88,7.91,7.8,7.76,43542.65,-0.07,-0.89,7.918,7.904,7.952,45728.47,44226.93,44843.1,0.62
2017-03-22,7.89,7.95,7.87,7.81,39160.87,-0.08,-1.01,7.968,7.906,7.966,49890.0,45625.93,44958.1,0.56
2017-03-21,8.01,8.06,7.95,7.93,37692.87,-0.06,-0.75,7.968,7.915,7.974,48575.33,45809.3,45145.1,0.54
2017-03-20,7.96,8.08,8.01,7.93,55380.82,0.05,0.63,7.942,7.921,7.978,50719.11,45646.02,46515.43,0.79
2017-03-17,8.05,8.08,7.96,7.95,52865.15,-0.09,-1.12,7.92,7.924,7.973,47508.47,44760.05,46237.71,0.75
2017-03-16,7.84,8.08,8.05,7.84,64350.31,0.18,2.29,7.89,7.927,7.964,42725.39,43072.57,45360.94,0.91
2017-03-15,7.83,7.88,7.87,7.79,32587.52,0.05,0.64,7.844,7.927,7.956,41361.85,41339.98,44418.21,0.46
2017-03-14,7.87,7.96,7.82,7.8,48411.76,-0.08,-1.01,7.862,7.944,7.951,43043.26,43595.15,44649.81,0.69
2017-03-13,7.84,7.93,7.9,7.77,39327.6,0.09,1.15,7.9,7.97,7.955,40572.92,44199.11,43434.23,0.56
2017-03-10,7.85,7.87,7.81,7.79,28949.76,-0.01,-0.13,7.928,7.975,7.955,42011.62,45251.57,43921.13,0.41
2017-03-09,7.95,7.98,7.82,7.8,57532.63,-0.14,-1.76,7.964,8.0,7.955,43419.74,45459.27,44480.71,0.82
2017-03-08,8.0,8.07,7.96,7.93,40994.57,-0.05,-0.62,8.01,8.026,7.952,41318.11,44290.26,43108.65,0.58
2017-03-07,8.06,8.09,8.01,7.98,36060.05,-0.03,-0.37,8.026,8.032,7.942,44147.04,44480.9,42661.2,0.51
2017-03-06,7.97,8.08,8.04,7.96,46521.11,0.05,0.63,8.04,8.034,7.928,47825.29,47384.84,42410.88,0.66
2017-03-03,8.04,8.1,7.99,7.92,35990.36,-0.06,-0.74,8.022,8.022,7.913,48491.52,47715.37,41985.68,0.51
2017-03-02,8.07,8.11,8.05,8.01,47024.48,0.01,0.12,8.036,8.0,7.899,47498.8,47649.31,42209.23,0.67
2017-03-01,8.07,8.14,8.04,8.0,55139.22,-0.04,-0.49,8.042,7.985,7.881,47262.41,47496.44,41624.39,0.78
2017-02-28,7.89,8.1,8.08,7.88,54451.28,0.13,1.64,8.038,7.958,7.858,44814.75,45704.46,40550.45,0.77
2017-02-27,8.05,8.05,7.95,7.93,49852.25,-0.11,-1.36,8.028,7.939,7.83,46944.39,42669.36,39671.66,0.71
2017-02-24,8.08,8.08,8.06,8.01,31026.79,-0.02,-0.25,8.022,7.935,7.811,46939.22,42590.7,39219.51,0.44
2017-02-23,8.03,8.08,8.08,7.96,45842.5,0.06,0.75,7.964,7.909,7.785,47799.82,43502.14,39757.04,0.65
2017-02-22,8.02,8.07,8.02,7.94,42900.94,-0.01,-0.12,7.928,7.878,7.754,47730.47,41927.04,38978.89,0.61
2017-02-21,7.93,8.06,8.03,7.88,65099.48,0.11,1.39,7.878,7.852,7.726,46594.16,40841.5,38548.94,0.92
2017-02-20,7.8,7.93,7.92,7.76,49826.4,0.15,1.93,7.85,7.822,7.7,38394.34,37436.92,36540.41,0.71
2017-02-17,7.88,7.95,7.77,7.76,35329.8,-0.13,-1.65,7.848,7.804,7.68,38242.17,36255.99,36904.39,0.5
2017-02-16,7.77,7.9,7.9,7.75,45495.75,0.13,1.67,7.854,7.797,7.681,39204.45,36769.15,36327.97,0.65
2017-02-15,7.89,7.89,7.77,7.75,37219.37,-0.12,-1.52,7.828,7.776,7.677,36123.6,35752.34,35499.58,0.53
2017-02-14,7.93,7.94,7.89,7.85,24100.36,-0.02,-0.25,7.826,7.757,7.685,35088.83,35396.45,34728.78,0.34
2017-02-13,7.8,7.94,7.91,7.78,49065.58,0.11,1.41,7.794,7.72,7.687,36479.5,36673.95,34743.67,0.7
