date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-07-19,6.64,6.71,6.7,6.59,43621.59,0.07,1.06,6.776,6.95,7.133,43903.73,49154.08,61593.35,1.01
2017-07-18,6.59,6.65,6.63,6.5,39844.1,0.03,0.46,6.836,7.008,7.169,46028.19,49242.05,63897.9,0.92
2017-07-17,6.98,6.99,6.6,6.4,77531.42,-0.37,-5.31,6.928,7.068,7.202,48904.89,49558.38,68794.8,1.79
2017-07-14,6.94,7.01,6.97,6.93,23730.13,-0.01,-0.14,7.03,7.136,7.235,44852.25,47528.3,69451.03,0.55
2017-07-13,7.0,7.03,6.98,6.95,34791.43,-0.02,-0.29,7.076,7.16,7.241,49574.07,50952.29,71839.41,0.81
2017-07-12,7.07,7.12,7.0,6.93,54243.88,-0.09,-1.27,7.124,7.191,7.252,54404.42,52951.43,75663.3,1.26
2017-07-11,7.12,7.15,7.09,7.05,54227.58,-0.02,-0.28,7.18,7.222,7.257,52455.92,52396.88,78318.62,1.26
2017-07-10,7.2,7.22,7.11,7.08,57268.22,-0.09,-1.25,7.208,7.253,7.25,50211.86,55063.94,78673.9,1.33
2017-07-07,7.17,7.23,7.2,7.15,47339.25,-0.02,-0.28,7.242,7.292,7.236,50204.35,61002.56,79447.22,1.1
2017-07-06,7.27,7.3,7.22,7.18,58943.18,-0.06,-0.82,7.244,7.322,7.226,52330.5,71714.4,81625.29,1.36
2017-07-05,7.24,7.28,7.28,7.16,44501.35,0.05,0.69,7.258,7.315,7.219,51498.43,74032.62,84704.52,1.03
2017-07-04,7.3,7.34,7.23,7.22,43007.31,-0.05,-0.69,7.264,7.33,7.217,52337.85,78553.75,88345.87,1.0
2017-07-03,7.25,7.3,7.28,7.14,57230.65,0.07,0.97,7.298,7.335,7.206,59916.01,88031.22,89354.89,1.32
2017-06-30,7.24,7.3,7.21,7.17,57970.0,-0.08,-1.1,7.342,7.334,7.192,71800.78,91373.75,90788.14,1.34
2017-06-29,7.32,7.35,7.29,7.25,54782.83,-0.02,-0.27,7.4,7.321,7.174,91098.3,92726.53,90974.34,1.26
2017-06-28,7.36,7.4,7.31,7.23,48698.46,-0.09,-1.22,7.372,7.313,7.142,96566.82,98375.17,92500.84,1.12
2017-06-27,7.53,7.53,7.4,7.32,80898.12,-0.1,-1.33,7.396,7.292,7.119,104769.64,104240.35,94026.58,1.86
2017-06-26,7.49,7.53,7.5,7.35,116654.47,0.0,0.0,7.372,7.246,7.095,116146.43,102283.86,93906.87,2.69
2017-06-23,7.22,7.5,7.5,7.13,154457.62,0.35,4.89,7.326,7.179,7.064,110946.73,97891.88,94246.59,3.56
2017-06-22,7.37,7.42,7.15,7.11,82125.42,-0.28,-3.77,7.242,7.129,7.034,94354.75,91536.19,94977.12,1.89
2017-06-21,7.24,7.46,7.43,7.15,89712.58,0.15,2.06,7.254,7.123,7.009,100183.51,95376.41,97255.45,2.07
2017-06-20,7.32,7.44,7.28,7.18,137782.05,0.01,0.14,7.188,7.103,6.989,103711.07,98137.99,100972.95,3.18
2017-06-19,7.08,7.27,7.27,7.08,90655.99,0.19,2.68,7.12,7.076,6.991,88421.29,90678.57,101234.28,2.09
2017-06-16,7.22,7.22,7.08,7.07,71497.72,-0.13,-1.8,7.032,7.05,7.002,84837.03,90202.53,105600.61,1.65
2017-06-15,7.09,7.29,7.21,7.04,111269.22,0.11,1.55,7.016,7.027,7.033,88717.63,89222.16,115092.36,2.56
2017-06-14,6.93,7.16,7.1,6.89,107350.35,0.16,2.31,6.992,6.971,7.059,90569.31,86626.51,125889.83,2.47
2017-06-13,6.85,6.95,6.94,6.78,61333.18,0.11,1.61,7.018,6.945,7.1,92564.92,83812.81,146428.0,1.41
2017-06-12,6.93,6.94,6.83,6.74,72734.69,-0.17,-2.43,7.032,6.943,7.164,92935.85,85529.88,143692.49,1.68
2017-06-09,7.04,7.07,7.0,6.86,90900.69,-0.09,-1.27,7.068,6.949,7.278,95568.02,90601.3,140122.61,2.1
2017-06-08,7.19,7.28,7.09,7.05,120527.66,-0.14,-1.94,7.038,6.939,7.743,89726.68,98418.04,135628.52,2.78
2017-06-07,7.04,7.32,7.23,7.01,117328.37,0.22,3.14,6.95,6.895,8.294,82683.71,99134.49,133255.99,2.7
2017-06-06,6.98,7.06,7.01,6.91,63187.83,0.0,0.0,6.872,6.875,8.804,75060.7,103807.9,129274.19,1.46
2017-06-05,6.87,7.07,7.01,6.82,85895.54,0.16,2.34,6.854,6.905,9.34,78123.91,111789.99,129966.05,1.98
2017-06-02,6.69,6.85,6.85,6.58,61694.02,0.2,3.01,6.83,6.954,9.837,85634.57,120998.7,127788.85,1.42
2017-06-01,6.83,6.83,6.65,6.51,85312.77,-0.19,-2.78,6.84,7.039,10.307,107109.4,140962.56,126721.52,1.97
2017-05-31,7.07,7.09,6.84,6.81,79213.35,-0.08,-1.16,6.84,7.146,10.77,115585.28,165153.15,124001.53,1.83
2017-05-26,6.88,6.94,6.92,6.81,78503.88,0.03,0.43,6.878,7.255,11.252,132555.09,209043.19,120908.14,1.81
2017-05-25,6.83,6.93,6.89,6.65,123448.84,-0.01,-0.14,6.956,7.384,11.715,145456.06,201855.11,118112.28,2.85
2017-05-24,6.72,7.1,6.9,6.6,169068.16,0.25,3.76,7.078,7.607,12.18,156362.83,189643.92,113797.17,3.9
2017-05-23,7.0,7.05,6.65,6.59,127692.17,-0.38,-5.41,7.238,8.547,12.678,174815.71,172839.01,107175.49,2.94
2017-05-22,7.28,7.28,7.03,6.89,164062.42,-0.28,-3.83,7.452,9.693,13.177,214721.03,167377.48,103394.63,3.78
2017-05-19,7.49,7.54,7.31,7.25,143008.72,-0.19,-2.53,7.632,10.732,13.695,285531.29,154740.48,99689.3,3.3
2017-05-18,7.55,7.68,7.5,7.48,177982.69,-0.2,-2.6,7.812,11.774,14.224,258254.15,148142.12,96345.3,4.1
2017-05-17,7.75,7.9,7.7,7.64,261332.56,-0.02,-0.26,8.136,12.72,14.701,222925.01,134579.0,89159.93,6.02
2017-05-16,7.6,7.83,7.72,7.45,327218.75,-0.21,-2.65,9.856,13.574,15.16,170862.3,112480.48,79147.95,7.54
2017-05-15,7.52,8.0,7.93,7.48,518113.75,-0.28,-3.41,11.934,14.393,15.643,120033.93,82849.9,64248.81,11.94
2017-05-12,8.21,8.21,8.21,8.21,6623.0,-0.91,-9.98,13.832,15.248,16.128,23949.66,32773.09,39860.05,0.15
2017-05-11,9.12,9.12,9.12,9.12,1337.0,-1.01,-9.97,15.736,16.046,16.587,38030.08,34369.46,41867.82,0.03
2017-05-10,16.3,16.3,16.3,16.3,1019.0,-1.81,-9.99,17.304,16.752,17.006,46232.98,37950.41,44952.33,0.04
2016-12-09,17.6,18.25,18.11,17.5,73076.92,0.69,3.96,17.292,16.809,17.055,54098.65,41511.98,48499.82,2.81
2016-12-08,17.79,18.0,17.42,17.23,37692.4,-0.31,-1.75,16.852,16.661,17.037,45665.87,39411.79,48824.49,1.45
2016-12-07,17.01,17.88,17.73,16.98,77025.1,0.77,4.54,16.664,16.657,17.068,41596.51,44638.12,50929.96,2.96
2016-12-06,16.29,17.09,16.96,16.29,42351.49,0.72,4.43,16.356,16.674,17.041,30708.84,44548.49,52115.11,1.63
2016-12-05,15.8,16.55,16.24,15.43,40347.36,0.33,2.07,16.2,16.681,17.032,29667.84,43740.87,54897.69,1.55
2016-12-02,16.48,16.67,15.91,15.91,30913.0,-0.57,-3.46,16.326,16.745,17.063,28925.3,45815.42,58673.44,1.19
2016-12-01,16.15,16.58,16.48,16.15,17345.58,0.29,1.79,16.47,16.892,17.066,33157.71,45647.71,61054.76,0.67
2016-11-30,16.11,16.52,16.19,15.95,22586.78,0.01,0.06,16.65,17.008,17.041,47679.74,46947.02,64135.36,0.87
2016-11-29,16.86,16.87,16.18,16.17,37146.48,-0.69,-4.09,16.992,17.127,17.029,58388.14,49366.19,67129.47,1.43
2016-11-28,16.63,17.18,16.87,16.5,36634.68,0.24,1.44,17.162,17.259,16.999,57813.9,51954.25,70579.16,1.41
2016-11-25,17.25,17.38,16.63,16.5,52075.01,-0.75,-4.32,17.164,17.3,16.937,62705.54,55487.66,75976.19,2.0
2016-11-24,17.84,17.93,17.38,17.12,89955.76,-0.52,-2.9,17.314,17.413,16.845,58137.71,58237.19,76440.63,3.46
2016-11-23,17.1,17.9,17.9,16.85,76128.76,0.87,5.11,17.366,17.478,16.715,46214.29,57221.8,75431.68,2.93
2016-11-22,16.81,17.1,17.03,16.79,34275.3,0.15,0.89,17.262,17.408,16.554,40344.23,59681.74,76830.78,1.32
2016-11-21,17.25,17.25,16.88,16.7,61092.86,-0.5,-2.88,17.356,17.383,16.417,46094.6,66054.51,77960.38,2.35
2016-11-18,17.69,17.78,17.38,17.36,29235.89,-0.26,-1.47,17.436,17.38,16.284,48269.78,71531.45,76678.04,1.12
2016-11-17,17.46,17.77,17.64,17.26,30338.64,0.26,1.5,17.512,17.24,16.126,58336.67,76461.81,78250.21,1.17
2016-11-16,17.57,17.58,17.38,17.13,46778.47,-0.12,-0.69,17.59,17.073,15.972,68229.31,81323.7,80985.95,1.8
2016-11-15,17.28,17.8,17.5,17.08,63027.12,0.22,1.27,17.554,16.931,15.84,79019.24,84892.76,81725.86,2.42
2016-11-14,17.71,17.9,17.28,17.12,71968.77,-0.48,-2.7,17.41,16.738,15.698,86014.43,89204.07,82162.81,2.77
2016-11-11,18.03,18.28,17.76,17.6,79570.33,-0.27,-1.5,17.324,16.573,15.566,94793.13,96464.72,81611.44,3.06
2016-11-10,17.2,18.03,18.03,17.02,79801.88,0.83,4.83,16.968,16.277,15.4,94586.96,94644.08,79842.19,3.07
2016-11-09,16.8,17.5,17.2,16.52,100728.09,0.42,2.5,16.556,15.952,15.231,94418.09,93641.56,80351.74,3.87
2016-11-08,16.85,17.32,16.78,16.69,98003.06,-0.07,-0.41,16.308,15.7,15.085,90766.28,93979.83,78271.39,3.77
2016-11-07,16.09,17.08,16.85,16.0,115862.28,0.87,5.44,16.066,15.45,14.946,92393.7,89866.25,75426.92,4.45
2016-11-04,15.97,16.36,15.98,15.71,78539.49,0.01,0.06,15.822,15.187,14.792,98136.31,81824.63,71355.53,3.02
2016-11-03,15.86,16.46,15.97,15.68,78957.54,0.01,0.06,15.586,15.012,14.693,94701.2,80038.61,69459.76,3.04
2016-11-02,16.05,16.35,15.96,15.84,82469.01,-0.08,-0.5,15.348,14.87,14.598,92865.02,80648.19,68829.78,3.17
2016-10-28,15.5,15.88,15.57,15.37,106140.2,-0.06,-0.38,15.092,14.749,14.475,97193.38,78558.96,66998.75,4.08
2016-10-27,14.74,15.98,15.63,14.74,144575.33,0.83,5.61,14.834,14.658,14.391,87338.8,75121.56,64270.64,5.56
2016-10-26,14.75,14.93,14.8,14.45,61363.92,0.02,0.14,14.552,14.558,14.293,65512.94,66758.16,58306.27,2.36
2016-10-25,14.68,14.94,14.78,14.61,69776.64,0.1,0.68,14.438,14.523,14.235,65376.02,65040.3,57303.77,2.68
2016-10-24,14.29,14.8,14.68,14.19,104110.81,0.4,2.8,14.392,14.509,14.167,68431.35,67061.93,55494.75,4.0
2016-10-21,14.31,14.8,14.28,14.15,56867.3,0.06,0.42,14.406,14.47,14.104,59924.53,62562.94,52251.93,2.19
2016-10-20,14.17,14.39,14.22,14.16,35446.02,-0.01,-0.07,14.482,14.441,14.035,62904.31,60987.59,50694.03,1.36
2016-10-19,14.6,14.62,14.23,14.14,60679.34,-0.32,-2.2,14.564,14.396,13.977,68003.37,60886.44,50898.86,2.33
2016-10-18,14.64,14.86,14.55,14.37,85053.3,-0.2,-1.36,14.608,14.373,13.911,64704.57,58880.9,51583.98,3.27
2016-10-17,14.69,14.91,14.75,14.35,61576.71,0.09,0.61,14.626,14.325,13.853,65692.51,57011.38,50395.11,2.37
2016-10-14,14.51,15.08,14.66,14.51,71766.19,0.03,0.2,14.534,14.2,13.807,65201.35,55438.55,49974.13,2.76
2016-10-13,14.43,14.85,14.63,14.1,60941.33,0.18,1.25,14.4,14.124,13.754,59070.88,53419.72,50180.18,2.34
2016-10-12,14.5,14.78,14.45,14.32,44185.31,-0.19,-1.3,14.228,14.028,13.715,53769.5,49854.39,50338.26,1.7
2016-10-11,14.31,14.7,14.64,14.16,89993.02,0.35,2.45,14.138,13.946,13.678,53057.23,49567.24,50773.23,3.46
2016-10-10,14.07,14.31,14.29,13.82,59120.91,0.3,2.14,14.024,13.824,13.643,48330.24,43927.57,49157.87,2.27
2016-09-30,13.86,14.22,13.99,13.82,41113.81,0.22,1.6,13.866,13.738,13.639,45675.75,41940.92,50830.93,1.58
2016-09-29,14.1,14.1,13.77,13.74,34434.47,-0.23,-1.64,13.848,13.629,13.641,47768.56,40400.47,52118.16,1.32
2016-09-28,14.08,14.24,14.0,13.81,40623.94,-0.07,-0.5,13.828,13.557,13.656,45939.27,40911.28,55550.79,1.56
2016-09-27,13.5,14.2,14.07,13.36,66358.09,0.57,4.22,13.754,13.448,13.68,46077.25,44287.06,59868.23,2.55
2016-09-26,13.8,14.1,13.5,13.32,45848.46,-0.4,-2.88,13.624,13.38,13.687,39524.89,43778.83,65600.71,1.76
2016-09-23,13.67,14.08,13.9,13.6,51577.85,0.23,1.68,13.61,13.414,13.717,38206.09,44509.71,72591.41,1.98
2016-09-22,13.68,13.8,13.67,13.55,25287.99,0.04,0.29,13.41,13.384,13.704,33032.37,46940.65,85815.08,0.97
2016-09-21,13.42,13.85,13.63,13.3,41313.88,0.21,1.56,13.286,13.401,13.707,35883.3,50822.13,95704.62,1.59
2016-09-20,13.42,13.63,13.42,13.28,33596.26,-0.01,-0.07,13.142,13.41,13.663,42496.87,51979.22,96804.3,1.29
2016-09-19,12.8,13.49,13.43,12.7,39254.47,0.53,4.11,13.136,13.461,13.631,48032.78,54388.18,98177.9,1.51
2016-09-14,12.92,13.1,12.9,12.71,25709.27,-0.15,-1.15,13.218,13.539,13.593,50813.33,59720.95,99769.74,0.99
2016-09-13,12.88,13.19,13.05,12.76,39542.63,0.14,1.08,13.358,13.653,13.588,60848.92,63835.85,104186.98,1.52
2016-09-12,12.5,13.05,12.91,12.47,74381.71,-0.48,-3.58,13.516,13.754,13.557,65760.97,70190.29,105485.35,2.86
2016-09-09,13.65,13.8,13.39,13.35,61275.81,-0.45,-3.25,13.678,13.912,13.527,61461.56,75449.41,104529.25,2.36
2016-09-08,13.6,13.95,13.84,13.52,53157.22,0.24,1.76,13.786,13.993,13.467,60743.58,87422.58,103151.2,2.04
2016-09-07,13.91,14.2,13.6,13.56,75887.24,-0.24,-1.73,13.86,14.019,13.387,68628.56,100673.1,103630.8,2.92
2016-09-06,13.8,13.95,13.84,13.4,64102.86,0.12,0.88,13.948,14.023,13.312,66822.77,124689.51,103461.05,2.46
2016-09-05,13.92,14.02,13.72,13.61,52884.68,-0.21,-1.51,13.992,14.013,13.242,74619.61,140587.1,104169.59,2.03
2016-09-02,14.25,14.26,13.93,13.8,57685.89,-0.28,-1.97,14.146,13.915,13.178,89437.25,141629.38,106970.5,2.22
2016-09-01,14.0,14.43,14.21,13.85,92582.15,0.17,1.21,14.2,13.801,13.119,114101.59,141967.62,112170.31,3.56
2016-08-31,14.18,14.18,14.04,13.73,66858.27,-0.02,-0.14,14.178,13.646,13.071,132717.64,139818.54,113035.02,2.57
2016-08-30,14.29,14.65,14.06,13.96,103087.08,-0.43,-2.97,14.098,13.523,12.972,182556.26,144538.12,111213.11,3.96
2016-08-29,14.16,14.53,14.49,13.72,126972.88,0.29,2.04,14.034,13.359,12.862,206554.59,140780.42,107482.79,4.88
2016-08-26,13.85,14.75,14.2,13.85,181007.56,0.1,0.71,13.684,13.142,12.722,193821.5,133609.08,103354.37,6.96
2016-08-25,13.32,14.16,14.1,13.0,185662.42,0.46,3.37,13.402,12.94,12.627,169833.65,118879.82,96625.9,7.14
2016-08-24,13.6,14.67,13.64,13.51,316051.34,-0.1,-0.73,13.114,12.754,12.528,146919.43,106588.49,90173.21,12.15
