date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-07,36.49,37.23,37.0,36.3,4248.84,0.21,0.57,36.926,37.123,36.897,9643.43,10798.92,15883.81,0.65
2017-12-06,36.1,36.9,36.79,35.12,14904.81,0.69,1.91,37.196,37.108,36.788,11830.86,12039.7,16867.17,2.29
2017-12-05,36.6,36.9,36.1,35.87,6639.5,-0.59,-1.61,37.388,37.247,36.621,10628.5,12814.53,16792.0,1.02
2017-12-04,37.8,37.95,36.69,36.09,12194.0,-1.36,-3.57,37.608,37.237,36.478,10542.8,14025.69,17049.1,1.87
2017-12-01,38.1,38.79,38.05,37.9,10230.0,-0.3,-0.78,37.48,37.27,36.279,11480.3,13975.66,16997.96,1.57
2017-11-30,37.78,38.68,38.35,37.23,15186.0,0.6,1.59,37.32,37.09,35.986,11954.4,15425.16,17235.26,2.33
2017-11-29,37.0,37.77,37.75,36.22,8893.01,0.55,1.48,37.02,37.032,35.729,12248.55,16604.67,17635.91,1.37
2017-11-28,36.06,37.2,37.2,35.5,6211.0,1.15,3.19,37.106,36.893,35.594,15000.57,17354.31,18339.38,0.95
2017-11-27,36.7,37.37,36.05,35.47,16881.5,-1.2,-3.22,36.866,36.862,35.483,17508.58,19410.26,19425.33,2.59
2017-11-24,36.5,37.78,37.25,36.15,12600.5,0.4,1.08,37.06,36.861,35.55,16471.03,20008.39,20610.97,1.93
2017-11-23,38.0,38.0,36.85,36.5,16656.72,-1.33,-3.48,36.86,36.671,35.507,18895.91,20968.7,21091.73,2.56
2017-11-22,35.7,38.46,38.18,35.56,22653.11,2.18,6.06,37.044,36.467,35.453,20960.79,21694.64,20787.72,3.48
2017-11-21,36.44,36.94,36.0,35.65,18751.08,-1.02,-2.75,36.68,35.994,35.327,19708.05,20769.46,20219.39,2.88
2017-11-20,36.24,37.45,37.02,35.21,11693.72,0.77,2.12,36.858,35.719,35.262,21311.93,20072.51,19617.06,1.8
2017-11-17,37.88,37.88,36.25,35.95,24724.91,-1.52,-4.02,36.662,35.288,35.175,23545.76,20020.25,19396.91,3.8
2017-11-16,35.9,37.86,37.77,35.9,26981.14,1.41,3.88,36.482,34.882,35.096,23041.49,19045.36,18459.04,4.14
2017-11-15,36.79,37.28,36.36,36.0,16389.38,-0.53,-1.44,35.89,34.425,34.916,22428.48,18667.15,17538.75,2.52
2017-11-14,36.6,37.79,36.89,36.05,26770.52,0.85,2.36,35.308,34.295,34.835,21830.88,19324.46,17196.01,8.97
2017-11-13,35.35,36.78,36.04,35.02,22862.83,0.69,1.95,34.58,34.104,34.765,18833.09,19440.4,16340.54,7.66
2017-11-10,34.31,35.58,35.35,34.08,22203.58,0.54,1.55,33.914,34.238,34.753,16494.74,21213.54,16176.07,7.44
2017-11-09,33.25,34.85,34.81,33.15,23916.09,1.36,4.07,33.282,34.343,34.886,15049.23,21214.75,15612.72,8.01
2017-11-08,33.2,33.65,33.45,32.81,13401.37,0.2,0.6,32.96,34.438,35.045,14905.81,19880.81,15113.61,4.49
2017-11-07,32.75,33.33,33.25,32.38,11781.57,0.54,1.65,33.282,34.659,35.25,16818.04,19669.31,15527.63,3.95
2017-11-06,32.66,33.2,32.71,32.22,11171.11,0.52,1.61,33.628,34.805,35.523,20047.71,19161.61,16085.13,3.74
2017-11-03,32.9,33.48,32.19,32.0,14976.0,-1.01,-3.04,34.562,35.062,35.819,25932.34,18773.56,17152.01,5.02
2017-11-02,34.7,34.85,33.2,33.18,23199.0,-1.86,-5.3,35.404,35.31,36.05,27380.28,17872.71,17540.36,7.77
2017-11-01,35.0,35.3,35.06,34.44,22962.5,0.08,0.23,35.916,35.407,36.216,24855.81,16410.36,17898.85,7.69
2017-10-31,36.01,36.08,34.98,33.8,27929.96,-2.4,-6.42,36.036,35.374,36.323,22520.58,15067.56,18904.81,9.36
2017-10-30,36.0,38.68,37.38,35.9,40594.24,0.98,2.69,35.982,35.426,36.364,18275.51,13240.68,19522.71,13.6
2017-10-27,35.68,38.17,36.4,35.42,22215.68,0.64,1.79,35.562,35.268,36.39,11614.79,11138.6,21266.73,7.44
2017-10-26,35.38,36.0,35.76,35.16,10576.68,0.1,0.28,35.216,35.428,36.487,8365.15,10010.68,22098.56,3.54
2017-10-25,35.08,35.7,35.66,34.5,11286.35,0.95,2.74,34.898,35.652,36.441,7964.91,10346.42,22178.82,3.78
2017-10-24,35.28,35.45,34.71,34.06,6704.61,-0.57,-1.62,34.712,35.841,36.419,7614.53,11385.95,22161.71,2.25
2017-10-23,34.5,35.58,35.28,34.5,7290.61,0.61,1.76,34.87,36.241,36.411,8205.84,13008.64,22567.33,2.44
2017-10-20,34.0,34.75,34.67,33.9,5967.5,0.5,1.46,34.974,36.576,36.416,10662.42,15530.46,22558.51,2.0
2017-10-19,34.56,34.91,34.17,34.04,8575.5,-0.56,-1.61,35.64,36.789,36.427,11656.22,17208.0,22986.46,2.87
2017-10-18,35.58,36.28,34.73,34.52,9534.42,-0.77,-2.17,36.406,37.024,36.522,12727.92,19387.33,23248.34,3.19
2017-10-17,35.1,36.28,35.5,35.01,9661.16,-0.3,-0.84,36.97,37.271,36.627,15157.37,22742.07,23752.28,3.24
2017-10-16,37.8,37.83,35.8,35.5,19573.5,-2.2,-5.79,37.612,37.301,36.72,17811.44,25804.74,24845.3,6.56
2017-10-13,37.6,38.4,38.0,37.6,10936.5,0.0,0.0,38.178,37.511,36.771,20398.51,31394.86,25643.17,3.66
2017-10-12,37.55,38.26,38.0,37.31,13934.03,0.45,1.2,37.938,37.545,36.581,22759.79,34186.44,25708.5,4.67
2017-10-11,38.8,38.8,37.55,36.89,21681.66,-1.16,-3.0,37.642,37.23,36.386,26046.74,34011.21,25812.38,7.26
2017-10-10,38.1,39.08,38.71,38.03,22931.5,0.08,0.21,37.572,36.997,36.272,30326.77,32937.46,25328.57,7.68
2017-10-09,36.98,39.09,38.63,36.8,32508.87,1.83,4.97,36.99,36.581,36.122,33798.03,32126.03,25460.4,10.89
2017-09-29,36.56,37.9,36.8,36.56,22742.88,0.28,0.77,36.844,36.255,35.933,42391.2,29586.55,25196.59,7.62
