date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-08,29.2,32.3,32.3,29.11,58437.21,2.94,10.01,30.248,30.329,30.929,43511.36,50078.16,44592.25,25.03
2017-11-07,29.63,29.8,29.36,28.6,37015.42,-0.44,-1.48,29.766,30.559,30.298,40383.49,53445.29,41683.18,15.85
2017-11-06,29.82,30.2,29.8,29.51,29070.71,0.29,0.98,29.836,31.195,29.724,40109.6,59875.2,39840.44,12.45
2017-11-03,29.89,30.48,29.51,29.41,37598.07,-0.76,-2.51,29.766,32.184,29.047,45209.16,74140.99,38396.8,16.1
2017-11-02,29.58,30.38,30.27,28.81,55435.37,0.38,1.27,30.082,33.067,28.31,48818.73,71970.36,36521.43,23.74
2017-11-01,29.69,30.35,29.89,29.53,42797.87,0.18,0.61,30.41,33.525,27.468,56644.96,66843.66,33751.79,18.33
2017-10-31,29.6,30.0,29.71,29.16,35645.96,0.26,0.88,31.352,33.704,26.584,66507.1,62734.81,31613.48,15.27
2017-10-30,30.64,30.67,29.45,29.08,54568.52,-1.64,-5.28,32.554,33.613,25.653,79640.8,59390.54,29835.66,23.37
2017-10-27,31.7,32.37,31.09,30.86,55645.95,-0.82,-2.57,34.602,33.286,25.453,103072.82,54013.84,28533.94,23.83
2017-10-26,34.0,34.23,31.91,31.79,94566.49,-2.69,-7.78,36.052,32.557,25.14,95121.99,48532.16,27027.71,40.5
2017-10-25,33.55,35.5,34.6,32.71,92108.57,-1.12,-3.13,36.64,31.53,24.742,77042.36,39106.34,23054.84,39.45
2017-10-24,37.45,38.48,35.72,35.72,101314.45,-3.97,-10.0,36.056,30.037,24.126,58962.52,29921.07,18738.99,43.39
2017-10-23,38.0,41.47,39.69,36.53,171728.64,1.35,3.52,34.672,28.253,23.353,39140.29,19805.69,13233.95,73.55
2017-10-20,38.34,38.34,38.34,38.34,15891.82,3.49,10.01,31.97,25.909,22.186,4954.86,2652.61,1912.91,6.81
2017-10-19,34.85,34.85,34.85,34.85,4168.3,3.17,10.01,29.062,23.552,20.943,1942.32,1072.49,837.6,1.79
2017-10-18,31.68,31.68,31.68,31.68,1709.38,2.88,10.0,26.42,21.41,19.784,1170.33,659.93,560.05,0.73
2017-10-17,28.8,28.8,28.8,28.8,2203.31,2.62,10.01,24.018,19.463,18.703,879.61,492.15,455.56,0.94
2017-10-16,26.18,26.18,26.18,26.18,801.47,2.38,10.0,21.834,17.693,17.693,471.08,280.79,280.79,0.34
2017-10-13,23.8,23.8,23.8,23.8,829.12,2.16,9.98,19.848,16.75,16.75,350.36,222.93,222.93,0.36
2017-10-12,21.64,21.64,21.64,21.64,308.37,1.97,10.02,18.042,15.869,15.869,202.66,147.16,147.16,0.13
2017-10-11,19.67,19.67,19.67,19.67,255.8,1.79,10.01,16.4,15.044,15.044,149.52,124.13,124.13,0.11
2017-10-10,17.88,17.88,17.88,17.88,160.65,1.63,10.03,14.908,14.273,14.273,104.69,102.18,102.18,0.07
2017-10-09,16.25,16.25,16.25,16.25,197.85,1.48,10.02,13.552,13.552,13.552,90.49,90.49,90.49,0.08
2017-09-29,14.77,14.77,14.77,14.77,90.65,1.34,9.98,12.878,12.878,12.878,63.65,63.65,63.65,0.04
2017-09-28,13.43,13.43,13.43,13.43,42.65,1.22,9.99,12.247,12.247,12.247,54.65,54.65,54.65,0.02
2017-09-27,12.21,12.21,12.21,12.21,31.65,1.11,10.0,11.655,11.655,11.655,60.65,60.65,60.65,0.01
2017-09-26,9.25,11.1,11.1,9.25,89.65,3.39,43.97,11.1,11.1,11.1,89.65,89.65,89.65,0.04
