date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-07,32.17,32.66,32.22,32.07,3007.0,0.09,0.28,32.562,33.598,35.488,4867.87,4851.97,4690.7,0.89
2017-12-06,31.4,32.2,32.13,31.39,3164.0,0.47,1.49,33.038,33.799,35.9,4974.17,5070.86,4761.37,0.94
2017-12-05,32.26,32.5,31.66,31.38,5634.0,-1.15,-3.5,33.67,34.156,36.313,5351.33,5034.01,4831.75,1.68
2017-12-04,33.6,33.81,32.81,32.15,6772.84,-1.18,-3.47,34.512,34.56,36.743,5857.73,4706.94,4721.7,3.23
2017-12-01,34.17,34.19,33.99,33.0,5761.51,-0.61,-1.76,34.712,34.871,37.112,5257.66,4374.5,4557.76,2.74
2017-11-30,35.4,35.4,34.6,34.57,3538.5,-0.69,-1.96,34.634,35.037,37.365,4836.06,4644.2,4417.15,1.69
2017-11-29,35.9,35.9,35.29,34.89,5049.8,-0.58,-1.62,34.56,35.415,37.596,5167.55,4628.5,4423.77,2.4
2017-11-28,33.91,37.19,35.87,33.91,8166.01,2.06,6.09,34.642,35.764,37.832,4716.69,4498.22,4384.68,3.89
2017-11-27,33.55,34.5,33.81,33.27,3772.5,0.21,0.62,34.608,36.086,38.019,3556.14,4308.56,4143.32,1.8
2017-11-24,34.34,34.34,33.6,33.5,3653.5,-0.63,-1.84,35.03,36.692,38.294,3491.34,4444.46,4296.64,1.74
2017-11-23,35.51,35.7,34.23,34.2,5195.96,-1.47,-4.12,35.44,37.378,38.698,4452.33,4529.44,4336.46,2.47
2017-11-22,35.81,36.1,35.7,35.5,2795.5,0.0,0.0,36.27,38.001,39.102,4089.44,4451.89,4366.28,1.33
2017-11-21,35.99,36.5,35.7,35.33,2363.23,-0.22,-0.61,36.886,38.47,39.396,4279.74,4629.49,4497.53,1.13
2017-11-20,35.5,35.98,35.92,34.5,3448.5,0.27,0.76,37.564,38.926,39.665,5060.99,4736.46,4623.21,1.64
2017-11-17,38.3,38.57,35.65,35.36,8458.45,-2.73,-7.11,38.354,39.353,39.942,5397.59,4741.01,4616.06,4.03
2017-11-16,38.78,38.98,38.38,38.25,3381.5,-0.4,-1.03,39.316,39.693,40.219,4606.55,4190.11,4346.72,1.61
2017-11-15,38.8,39.38,38.78,38.57,3747.0,-0.31,-0.79,39.732,39.776,40.339,4814.34,4219.05,4514.68,1.78
2017-11-14,39.88,39.88,39.09,38.85,6269.5,-0.78,-1.96,40.054,39.899,40.5,4979.24,4271.15,4673.86,2.99
2017-11-13,40.5,40.97,39.87,39.75,5131.5,-0.59,-1.46,40.288,39.952,40.739,4411.94,3978.08,4613.42,2.44
2017-11-10,40.45,40.6,40.46,40.16,4503.23,0.0,0.0,40.352,39.896,40.929,4084.44,4148.82,5033.51,2.14
2017-11-09,40.38,40.63,40.46,40.08,4420.45,0.07,0.17,40.07,40.018,41.22,3773.68,4143.49,5142.07,2.1
2017-11-08,40.1,40.78,40.39,39.92,4571.5,0.13,0.32,39.82,40.202,41.524,3623.75,4280.67,5353.25,2.18
2017-11-07,40.2,40.84,40.26,39.73,3433.0,0.07,0.17,39.744,40.323,41.779,3563.07,4365.57,5713.83,1.63
2017-11-06,39.44,40.25,40.19,39.07,3494.0,1.14,2.92,39.616,40.403,42.085,3544.23,4509.97,6058.56,1.66
2017-11-03,39.38,39.57,39.05,38.83,2949.45,-0.16,-0.41,39.44,40.53,42.325,4213.2,4491.12,6216.72,1.4
2017-11-02,39.78,40.01,39.21,39.14,3670.82,-0.8,-2.0,39.966,40.745,42.578,4513.3,4503.32,6273.07,1.75
2017-11-01,39.99,40.3,40.01,39.66,4268.06,0.39,0.98,40.584,40.901,42.789,4937.58,4810.32,6379.23,2.03
2017-10-31,39.09,39.86,39.62,39.09,3338.83,0.31,0.79,40.902,41.1,42.988,5168.07,5076.57,6413.18,1.59
2017-10-30,41.22,41.5,39.31,39.0,6838.83,-2.37,-5.69,41.19,41.525,43.169,5475.7,5248.76,6854.86,3.26
2017-10-27,42.41,42.41,41.68,41.22,4449.95,-0.62,-1.47,41.62,41.962,43.487,4769.04,5918.2,7059.44,2.12
2017-10-26,41.8,42.55,42.3,41.66,5792.23,0.7,1.68,41.524,42.422,43.767,4493.35,6140.65,7502.91,2.76
2017-10-25,41.06,41.6,41.6,40.6,5420.5,0.54,1.31,41.218,42.845,43.985,4683.07,6425.84,8159.62,2.58
2017-10-24,41.46,41.7,41.06,40.01,4877.0,-0.4,-0.96,41.298,43.235,44.204,4985.07,7062.09,8230.25,2.32
2017-10-23,40.81,41.78,41.46,40.81,3305.5,0.26,0.63,41.86,43.766,44.402,5021.82,7607.15,8400.73,1.57
2017-10-20,40.52,41.33,41.2,40.51,3071.5,0.43,1.05,42.304,44.12,44.607,7067.36,7942.33,8568.48,1.46
2017-10-19,41.91,42.18,40.77,40.35,6740.83,-1.23,-2.93,43.32,44.41,44.822,7787.96,8042.83,8782.01,3.21
2017-10-18,43.87,44.28,42.0,41.66,6930.5,-1.87,-4.26,44.472,44.677,45.029,8168.62,7948.14,8810.58,3.3
2017-10-17,43.68,44.46,43.87,43.11,5060.78,0.19,0.43,45.172,44.875,45.2,9139.12,7749.79,8867.84,2.41
2017-10-16,46.63,46.63,43.68,43.53,13533.2,-2.6,-5.62,45.672,44.812,45.287,10192.48,8460.95,9326.31,6.44
2017-10-13,46.45,46.48,46.28,45.9,6674.5,-0.25,-0.54,45.936,45.011,45.48,8817.29,8200.68,9141.74,3.18
2017-10-12,45.76,46.86,46.53,45.15,8644.12,1.03,2.26,45.5,45.111,45.546,8297.69,8865.17,9542.01,4.12
2017-10-11,46.18,47.48,45.5,45.41,11783.0,-0.87,-1.88,44.882,45.126,45.622,7727.67,9893.39,10592.48,5.61
2017-10-10,45.0,46.4,46.37,44.73,10327.6,1.37,3.04,44.578,45.172,45.667,6360.47,9398.4,10716.3,4.92
2017-10-09,44.68,45.45,45.0,44.55,6657.23,0.9,2.04,43.952,45.038,45.657,6729.42,9194.3,11293.26,3.17
2017-09-29,43.87,44.1,44.1,43.5,4076.5,0.66,1.52,44.086,45.094,45.713,7584.07,9194.64,12448.37,1.94
2017-09-28,43.88,44.45,43.44,43.44,5794.0,-0.54,-1.23,44.722,45.234,45.653,9432.65,9521.2,12784.43,2.76
2017-09-27,43.18,44.29,43.98,43.03,4947.0,0.74,1.71,45.37,45.38,45.631,12059.12,9673.02,13125.37,2.36
2017-09-26,45.66,46.0,43.24,42.8,12172.37,-2.43,-5.32,45.766,45.525,45.529,12436.33,9985.88,13282.7,5.8
2017-09-25,47.0,48.09,45.67,45.3,10930.5,-1.61,-3.4,46.124,45.761,45.488,11659.18,10191.67,13392.4,5.21
2017-09-22,46.68,47.68,47.28,45.35,13319.37,0.6,1.28,46.102,45.949,45.318,10805.2,10082.8,13602.41,6.34
2017-09-21,45.9,48.39,46.68,45.82,18926.37,0.72,1.57,45.746,45.98,45.007,9609.76,10218.86,13404.33,9.01
2017-09-20,44.8,45.96,45.96,44.8,6833.06,0.93,2.06,45.39,46.117,44.679,7286.91,11291.56,12701.11,3.25
