date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-07,40.44,42.97,41.94,40.4,25389.4,1.29,3.17,42.034,44.316,48.798,24247.37,26742.22,40997.77,12.69
2017-12-06,39.18,40.95,40.65,38.45,17658.89,1.52,3.88,42.936,45.34,49.211,24369.1,28653.66,41462.04,8.83
2017-12-05,42.0,42.3,39.13,38.52,22861.03,-2.77,-6.61,43.916,46.336,49.621,24687.67,30555.2,42571.77,11.43
2017-12-04,45.5,45.5,41.9,41.9,34114.17,-4.65,-9.99,45.212,47.421,50.051,24662.01,33280.1,42588.5,17.06
2017-12-01,45.92,47.1,46.55,44.69,21213.35,0.1,0.21,45.868,48.553,50.301,25037.14,34317.96,42129.26,10.61
2017-11-30,45.05,47.27,46.45,45.05,25998.06,0.9,1.98,46.598,49.344,50.252,29237.07,38923.79,41996.71,13.0
2017-11-29,45.4,46.76,45.55,44.5,19251.72,-0.06,-0.13,47.744,49.988,50.195,32938.22,43451.61,41962.52,9.63
2017-11-28,44.2,46.0,45.61,43.68,22732.74,0.43,0.95,48.756,51.174,50.172,36422.73,49236.46,42085.99,11.37
2017-11-27,48.0,48.89,45.18,45.18,35989.84,-5.02,-10.0,49.63,52.494,50.064,41898.19,55812.45,41530.0,17.99
2017-11-24,51.0,54.47,50.2,50.0,42213.0,-1.98,-3.79,51.238,53.322,49.955,43598.78,56941.54,41098.55,21.11
2017-11-23,49.76,54.7,52.18,48.52,44503.79,1.57,3.1,52.09,53.279,49.746,48610.51,55253.33,40371.31,22.25
2017-11-22,49.13,51.24,50.61,47.5,36674.27,0.63,1.26,52.232,53.081,49.533,53965.0,54270.42,40020.29,18.34
2017-11-21,52.1,53.77,49.98,48.01,50110.05,-3.24,-6.09,53.592,52.906,49.296,62050.18,54588.34,39054.95,25.06
2017-11-20,50.0,54.21,53.22,49.01,44492.79,-1.24,-2.28,55.358,52.68,49.017,69726.7,51896.9,37314.18,22.25
2017-11-17,53.5,56.32,54.46,52.7,67271.64,1.57,2.97,55.406,52.048,48.64,70284.3,49940.56,35633.48,33.64
2017-11-16,59.13,59.49,52.89,52.77,71276.24,-4.52,-7.87,54.468,51.159,48.183,61896.15,45069.63,32938.75,35.64
2017-11-15,58.99,60.75,57.41,56.8,77100.2,-1.4,-2.38,53.93,50.402,47.779,54575.84,40473.44,30646.37,38.55
2017-11-14,53.46,58.81,58.81,52.88,88492.64,5.35,10.01,52.22,49.17,47.199,47126.49,34935.52,27806.26,44.25
2017-11-13,51.25,53.46,53.46,51.0,47280.76,3.69,7.41,50.002,47.633,46.614,34067.1,27247.55,24131.45,23.64
2017-11-10,49.92,50.5,49.77,49.03,25330.9,-0.43,-0.86,48.69,46.587,46.286,29596.82,25255.57,23252.86,12.67
2017-11-09,48.0,50.26,50.2,47.89,34674.68,1.34,2.74,47.85,46.213,46.263,28243.11,25489.29,23162.79,17.34
2017-11-08,48.0,50.27,48.86,47.87,39853.49,1.14,2.39,46.874,45.985,46.244,26371.04,25770.17,23339.73,19.93
2017-11-07,46.35,47.92,47.72,45.85,23195.68,0.82,1.75,46.12,45.685,46.251,22744.54,23521.56,22981.5,11.6
