date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-10-24,36.3,36.3,33.87,33.8,81081.97,-2.91,-7.91,36.854,37.391,29.505,104903.2,133465.52,69863.37,27.03
2017-10-23,36.11,37.64,36.78,35.19,83245.64,0.05,0.14,37.6,37.203,28.429,112111.66,131081.67,65815.54,27.75
2017-10-20,38.1,38.94,36.73,36.59,105226.98,-2.66,-6.75,37.772,36.433,27.989,128973.98,123027.69,64898.16,35.08
2017-10-19,36.55,40.88,39.39,36.2,141336.89,1.89,5.04,38.79,35.404,27.503,142030.56,112669.96,62657.67,47.11
2017-10-18,36.1,38.7,37.5,34.8,113624.52,-0.1,-0.27,38.516,33.869,26.804,151939.58,98574.88,58029.48,37.87
2017-10-17,36.1,39.1,37.6,35.69,117124.28,-0.04,-0.11,37.928,32.304,26.136,162027.84,87245.94,54554.8,39.04
2017-10-16,41.82,43.48,37.64,37.64,167557.22,-4.18,-9.99,36.806,30.53,25.371,150051.68,75540.91,50383.5,55.85
2017-10-13,37.1,41.82,41.82,37.02,170509.88,3.8,9.99,35.094,28.571,24.495,117081.4,58792.19,42013.94,56.84
2017-10-12,32.6,38.02,38.02,31.82,190881.98,3.46,10.01,32.018,26.03,23.162,83309.36,41746.2,32129.64,63.63
2017-10-11,35.19,35.19,34.56,33.71,164065.86,2.57,8.03,29.222,23.72,21.924,45210.19,22661.7,18900.28,54.69
2017-10-10,30.77,31.99,31.99,30.1,57243.48,2.91,10.01,26.68,21.62,20.775,12464.03,6261.22,5703.41,19.08
2017-10-09,29.08,29.08,29.08,29.08,2705.78,2.64,9.98,24.254,19.654,19.654,1030.14,549.4,549.4,0.9
2017-09-29,26.44,26.44,26.44,26.44,1649.72,2.4,9.98,22.048,18.607,18.607,502.98,309.8,309.8,0.55
2017-09-26,24.04,24.04,24.04,24.04,386.1,2.19,10.02,20.042,17.628,17.628,183.04,142.32,142.32,0.13
2017-09-25,21.85,21.85,21.85,21.85,335.08,1.99,10.02,18.218,16.711,16.711,113.22,107.49,107.49,0.11
2017-09-22,19.86,19.86,19.86,19.86,74.0,1.81,10.03,16.56,15.855,15.855,58.41,69.56,69.56,0.02
2017-09-21,18.05,18.05,18.05,18.05,70.0,1.64,9.99,15.054,15.054,15.054,68.67,68.67,68.67,0.02
2017-09-20,16.41,16.41,16.41,16.41,50.0,1.49,9.99,14.305,14.305,14.305,68.34,68.34,68.34,0.02
2017-09-19,14.92,14.92,14.92,14.92,37.0,1.36,10.03,13.603,13.603,13.603,74.45,74.45,74.45,0.01
2017-09-18,13.56,13.56,13.56,13.56,61.04,1.23,9.98,12.945,12.945,12.945,93.17,93.17,93.17,0.02
2017-09-15,10.27,12.33,12.33,10.27,125.3,3.77,44.04,12.33,12.33,12.33,125.3,125.3,125.3,0.04
